(1, [10], 57.03758478164673) 
(1, [20], 33.741051038106285) 
(1, [30], 24.515401601791382) 
(1, [40], 18.977632840474445) 
(1, [50], 16.0363605817159) 
(1, [60], 16.813839356104534) 
(1, [70], 14.03018585840861) 
(1, [80], 12.863114992777506) 
(1, [90], 12.164801518122355) 
(1, [100], 13.188400427500406) 
(1, [110], 14.912048816680908) 
(1, [120], 13.349814176559448) 
(1, [130], 10.958550214767456) 
(1, [140], 13.739058256149292) 
(1, [150], 14.335047801335653) 
(1, [160], 13.913725932439169) 
(1, [170], 12.972558498382568) 
(1, [180], 12.720749298731485) 
(1, [190], 13.19153626759847) 
(1, [200], 12.920572280883789) 
(1, [210], 11.519349654515585) 
(1, [220], 11.717546542485556) 
(1, [230], 11.450820922851562) 
(1, [240], 13.084979057312012) 
(1, [250], 11.465787808100382) 
(1, [260], 13.413246313730875) 
(1, [270], 13.5804603099823) 
(1, [280], 13.36892819404602) 
(1, [290], 11.006172259648642) 
(1, [300], 13.249510208765665) 
(1, [310], 13.303760608037313) 
(1, [320], 14.676604668299357) 
(1, [330], 13.115822633107504) 
(1, [340], 13.761990149815878) 
(1, [350], 12.068592071533203) 
(1, [360], 12.573715845743815) 
(1, [370], 13.802615722020468) 
(1, [380], 12.357293605804443) 
(1, [390], 15.668492714564005) 
(1, [400], 13.304733355840048) 
(1, [410], 13.208206097284952) 
(1, [420], 14.690793832143148) 
(1, [430], 15.864667018254599) 
(1, [440], 14.43699280420939) 
(1, [450], 14.284172773361206) 
(1, [460], 15.610508998235067) 
(1, [470], 13.752631107966105) 
(1, [480], 15.701554775238037) 
(1, [490], 17.82350444793701) 
(1, [500], 18.382184584935505) 
(1, [510], 15.727645556131998) 
(1, [520], 15.8376145362854) 
(1, [530], 15.029467980066935) 
(1, [540], 14.773911555608114) 
(1, [550], 16.952121257781982) 
(1, [560], 18.931541124979656) 
(1, [570], 16.07386302947998) 
(1, [580], 18.29919187227885) 
(1, [590], 18.679967403411865) 
(1, [600], 19.892602284749348) 
(1, [610], 20.062010367711384) 
(1, [620], 17.24401632944743) 
(1, [630], 19.494643688201904) 
(1, [640], 17.773691415786743) 
(1, [650], 21.87110694249471) 
(1, [660], 18.941825310389202) 
(1, [670], 18.206422090530396) 
(1, [680], 18.472421646118164) 
(1, [690], 23.922971884409588) 
(1, [700], 19.66877333323161) 
(1, [710], 20.044947465260822) 
(1, [720], 23.480281750361126) 
(1, [730], 20.881850004196167) 
(1, [740], 23.158432483673096) 
(1, [750], 23.009500741958618) 
(1, [760], 24.081084887186687) 
(1, [770], 21.742802540461224) 
(1, [780], 21.421009063720703) 
(1, [790], 23.94250996907552) 
(1, [800], 22.478110313415527) 
(1, [810], 25.4497488339742) 
(1, [820], 25.586137692133587) 
(1, [830], 24.021881341934204) 
(1, [840], 24.317731300989788) 
(1, [850], 25.219437917073567) 
(1, [860], 23.996721744537354) 
(1, [870], 25.11520727475484) 
(1, [880], 24.105867862701416) 
(1, [890], 26.643292268117268) 
(1, [900], 26.672401269276936) 
(1, [910], 26.55377697944641) 
(1, [920], 26.25254448254903) 
(1, [930], 29.014602263768513) 
(1, [940], 26.624467531840008) 
(1, [950], 27.65444302558899) 
(1, [960], 34.94953282674154) 
(1, [970], 38.80607398351034) 
(1, [980], 32.2148605187734) 
(1, [990], 29.755414247512817) 
